x,y
0.12340000000000001,0.41321872080000005
0.41321872080000005,0.9262316165971726
0.9262316165971726,0.2610076464295106
0.2610076464295106,0.7368117418510818
0.7368117418510818,0.7407751598799641
0.7407751598799641,0.7335443715098509
0.7335443715098509,0.7466458413677827
0.7466458413677827,0.7226134665354382
0.7226134665354382,0.7656931940552277
0.7656931940552277,0.6853352237370327
0.6853352237370327,0.8237862654977541
0.8237862654977541,0.5545205753305682
0.5545205753305682,0.943645076226683
0.943645076226683,0.2031439570181147
0.2031439570181147,0.6183681908264236
0.6183681908264236,0.9014778707498311
0.9014778707498311,0.3392752837190549
0.3392752837190549,0.856320100501885
0.856320100501885,0.46999746643720747
0.46999746643720747,0.9515614192828874
0.9515614192828874,0.17607252723015707
0.17607252723015707,0.554171190910481
0.554171190910481,0.9437901415277996
0.9437901415277996,0.20265218528004997
0.20265218528004997,0.6172519384504523
0.6172519384504523,0.9024825747911153
0.9024825747911153,0.33618970809994464
0.33618970809994464,0.8524948391823033
0.8524948391823033,0.4803550234963969
0.4803550234963969,0.9535257661110204
0.9535257661110204,0.16928092958843405
0.16928092958843405,0.537187104500539
0.537187104500539,0.949717395568868
0.949717395568868,0.18242128894892135
0.18242128894892135,0.5697291719368576
0.5697291719368576,0.9364265586594206
0.9364265586594206,0.22741170098537608
0.22741170098537608,0.6711572654979994
0.6711572654979994,0.8430938275848849
0.8430938275848849,0.5053349093074454
0.5053349093074454,0.9548912779970427
0.9548912779970427,0.16454239427246992
0.16454239427246992,0.5251285039814924
0.5251285039814924,0.952587892658831
0.952587892658831,0.17252724177919881
0.17252724177919881,0.5453492838208558
0.5453492838208558,0.9471439501854934
0.9471439501854934,0.1912379394437998
0.1912379394437998,0.5908240816513614
0.5908240816513614,0.9234887672541537
0.9234887672541537,0.26991074851650854
0.26991074851650854,0.7527651368637485
0.7527651368637485,0.710939380939477
0.710939380939477,0.7850274863130842
0.7850274863130842,0.6446606484158903
0.6446606484158903,0.8750599937755956
0.8750599937755956,0.4176406040837717
0.4176406040837717,0.9290886722344792
0.9290886722344792,0.2516727213953973
0.2516727213953973,0.7194342095171784
0.7194342095171784,0.7710617577894414
0.7710617577894414,0.6743274996328551
0.6743274996328551,0.8389099053701113
0.8389099053701113,0.5162350904805247
0.5162350904805247,0.9539931314176806
0.9539931314176806,0.167660703909672
0.167660703909672,0.5330832624873878
0.5330832624873878,0.9508190013789879
0.9508190013789879,0.17863171094339106
0.17863171094339106,0.5604796550533223
0.5604796550533223,0.9410272472600909
0.9410272472600909,0.21199077460539295
0.21199077460539295,0.638133620854626
0.638133620854626,0.8821109726562355
0.8821109726562355,0.39724640147919554
0.39724640147919554,0.9146672863257167
0.9146672863257167,0.2981549791078364
0.2981549791078364,0.7993678044067806
0.7993678044067806,0.6126474655554148
0.6126474655554148,0.906526295285057
0.906526295285057,0.3236929381437013
0.3236929381437013,0.8362584321692693
0.8362584321692693,0.5230736191571479
0.5230736191571479,0.9529662629381451
0.9529662629381451,0.17121837692423147
0.17121837692423147,0.5420681013316737
0.5420681013316737,0.9482396499283295
0.9482396499283295,0.18749024600673117
0.18749024600673117,0.5819298369776345
0.5819298369776345,0.9293582569249655
0.9293582569249655,0.2507886811435572
0.2507886811435572,0.7177540048756397
0.7177540048756397,0.773867798637568
0.773867798637568,0.6684863582811557
0.6684863582811557,0.8465591658194485
0.8465591658194485,0.4962055643205371
0.4962055643205371,0.9549450006250803
0.9549450006250803,0.16435567727185868
0.16435567727185868,0.5246498345298032
0.5246498345298032,0.9526789132122357
0.9526789132122357,0.1722124818560185
0.1722124818560185,0.5445614100652144
0.5445614100652144,0.9474145524000592
0.9474145524000592,0.19031323390850077
0.19031323390850077,0.5886394883877542
0.5886394883877542,0.9249864169957244
0.9249864169957244,0.26505660331010056
0.26505660331010056,0.7441421133439239
0.7441421133439239,0.7273074808392972
0.7273074808392972,0.7576256009701615
0.7576256009701615,0.7014629699485951
0.7014629699485951,0.7999564060448573
0.7999564060448573,0.6112999100855333
0.6112999100855333,0.9076791006571173
0.9076791006571173,0.3201074083898833
0.3201074083898833,0.8313796639480997
0.8313796639480997,0.535516319988682
0.535516319988682,0.9501814176752432
0.9501814176752432,0.18082616030724935
0.18082616030724935,0.5658491894131036
0.5658491894131036,0.9384360378488941
0.9384360378488941,0.22069607153268717
0.22069607153268717,0.656999185373214
0.656999185373214,0.8608417971260022
0.8608417971260022,0.4576100142470705
0.4576100142470705,0.9481358003920497
0.9481358003920497,0.18784584283465208
0.18784584283465208,0.5827783678679747
0.5827783678679747,0.9288243737260964
0.9288243737260964,0.25253888782396905
0.25253888782396905,0.721074652209499
0.721074652209499,0.7683013129347155
0.7683013129347155,0.68001502892408
0.68001502892408,0.8312113313607874
0.8312113313607874,0.5359423861967801
0.5359423861967801,0.9500651134205192
0.9500651134205192,0.18122612386438103
0.18122612386438103,0.566823884713067
0.566823884713067,0.937942051409685
0.937942051409685,0.22234982169903342
0.22234982169903342,0.6605176458296664
0.6605176458296664,0.8565742061412928
0.8565742061412928,0.46930547166618014
0.46930547166618014,0.9514009714539916
0.9514009714539916,0.1766259625468999
0.1766259625468999,0.5555396658628935
0.5555396658628935,0.9432166198705018
0.9432166198705018,0.20459548646556647
0.20459548646556647,0.6216521823249115
0.6216521823249115,0.8984668517659403
0.8984668517659403,0.34847632192708733
0.34847632192708733,0.8672949964360391
0.8672949964360391,0.439660552965451
0.439660552965451,0.9410919573225779
0.9410919573225779,0.21177272140798784
0.21177272140798784,0.6376536370441908
0.6376536370441908,0.8826166391164936
0.8826166391164936,0.3957692185399799
0.3957692185399799,0.913499306829612
0.913499306829612,0.30184999482046404
0.30184999482046404,0.8050137182088766
0.8050137182088766,0.5996125331107929
0.5996125331107929,0.9170954512044995
0.9170954512044995,0.29043988911284707
0.29043988911284707,0.7872430189133631
0.7872430189133631,0.6398173316867526
0.6398173316867526,0.880323254563187
0.880323254563187,0.4024531281869371
0.4024531281869371,0.918651201794036
0.918651201794036,0.2854730741230836
0.2854730741230836,0.7791967166419161
0.7791967166419161,0.657227918850547
0.657227918850547,0.8605672374595966
0.8605672374595966,0.45836664097428353
0.45836664097428353,0.9483786542500208
0.9483786542500208,0.18701414481743206
0.18701414481743206,0.5807922440205319
0.5807922440205319,0.9300653828294044
0.9300653828294044,0.2484671879986676
0.2484671879986676,0.713313353939203
0.713313353939203,0.7811801177792156
0.7811801177792156,0.6529821720168458
0.6529821720168458,0.8655984582719313
0.8655984582719313,0.4444102711210941
0.4444102711210941,0.9431953674049083
0.9431953674049083,0.20466744930736436
0.20466744930736436,0.6218145747952785
0.6218145747952785,0.8983158197836417
0.8983158197836417,0.3489360194525264
0.3489360194525264,0.8678263538440025
0.8678263538440025,0.4381684144560978
0.4381684144560978,0.9403955862112655
0.9403955862112655,0.21411759960632876
0.21411759960632876,0.6427961870144832
0.6427961870144832,0.8771073310811566
0.8771073310811566,0.41175803242731535
0.41175803242731535,0.9252550167070028
0.9252550167070028,0.26418421232431216
0.26418421232431216,0.7425732925606586
0.7425732925606586,0.7302243153525938
0.7302243153525938,0.7525276408500404
0.7525276408500404,0.7113978001176436
0.7113978001176436,0.7842879058027074
0.7842879058027074,0.6462690768666679
0.6462690768666679,0.8732724643228281
0.8732724643228281,0.42275048938534665
0.42275048938534665,0.9322042000794228
0.9322042000794228,0.2414222024367578
0.2414222024367578,0.6995853363600499
0.6995853363600499,0.8028329492083747
0.8028329492083747,0.6046762226177553
0.6046762226177553,0.9131438337585864
0.9131438337585864,0.3029724994361236
0.3029724994361236,0.8067082265623274
0.8067082265623274,0.5956528435593496
0.5956528435593496,0.9200490380426204
0.9200490380426204,0.2809946375427725
0.2809946375427725,0.7717800076412173
0.7717800076412173,0.6728380968457821
0.6728380968457821,0.840885110504741
0.840885110504741,0.5111058442861713
0.5111058442861713,0.9545288420506809
0.9545288420506809,0.16580149126233662
0.16580149126233662,0.5283493828137337
0.5283493828137337,0.951929913727387
0.951929913727387,0.17480072875932198
0.17480072875932198,0.5510175578209119
0.5510175578209119,0.9450573375930413
0.9450573375930413,0.19834955109254768
0.19834955109254768,0.6074067654944221
0.6074067654944221,0.9109316652934202
0.9109316652934202,0.30993633587405417
0.30993633587405417,0.8170055696718551
0.8170055696718551,0.5711185308046264
0.5711185308046264,0.9356790304810512
0.9356790304810512,0.22990204876452872
0.22990204876452872,0.6763199095406917
0.6763199095406917,0.836241125888328
0.836241125888328,0.5231180780983553
0.5231180780983553,0.9529584180564464
0.9529584180564464,0.17124552517508174
0.17124552517508174,0.5421362919795021
0.5421362919795021,0.9482177156711933
0.9482177156711933,0.18756535914945982
0.18756535914945982,0.5821091536509889
0.5821091536509889,0.9292458919072638
0.9292458919072638,0.2511572235524176
0.2511572235524176,0.7184551813696596
0.7184551813696596,0.7726994148591018
0.7726994148591018,0.6709258112976234
0.6709258112976234,0.8433962820631921
0.8433962820631921,0.5045417550369747
0.5045417550369747,0.9549212028017233
0.9549212028017233,0.16443839110227526
0.16443839110227526,0.524861913341767
0.524861913341767,0.9526388017122484
0.9526388017122484,0.17235120000478968
0.17235120000478968,0.5449087279516889
0.5449087279516889,0.9472958475073678
0.9472958475073678,0.19071894274618234
0.19071894274618234,0.5895987695235301
0.5895987695235301,0.9243332711095008
0.9243332711095008,0.26717567061273156
0.26717567061273156,0.7479286168853085
0.7479286168853085,0.7201899515500707
0.7201899515500707,0.7697925916029621
0.7697925916029621,0.6769496777117209
0.6769496777117209,0.8353912601504832
0.8353912601504832,0.5252985239880429
0.5252985239880429,0.9525551414929809
0.9525551414929809,0.1726404837295838
0.1726404837295838,0.5456325539495005
0.5456325539495005,0.9470454994765753
0.9470454994765753,0.191574227739364
0.191574227739364,0.5916169342807437
0.5916169342807437,0.9229362086884519
0.9229362086884519,0.27169736011251
0.27169736011251,0.7558935956499396
0.7558935956499396,0.7048605466344187
0.7048605466344187,0.7946828375727122
0.7946828375727122,0.623278936417161
0.623278936417161,0.8969448006529606
0.8969448006529606,0.35310103239610097
0.35310103239610097,0.8725670484705909
0.8725670484705909,0.42476029458474535
0.42476029458474535,0.9333749293048782
0.9333749293048782,0.23755117188296876
0.23755117188296876,0.6918807402083884
0.6918807402083884,0.8143544054716493
0.8143544054716493,0.5775125956453618
0.5775125956453618,0.9320486665123371
0.9320486665123371,0.24193568810196128
0.24193568810196128,0.7005987377319406
0.7005987377319406,0.801283759325745
0.801283759325745,0.6082513281202078
0.6082513281202078,0.9102359028480065
0.9102359028480065,0.31211884533531736
0.31211884533531736,0.8201565659775265
0.8201565659775265,0.5634491338588449
0.5634491338588449,0.9396214723159884
0.9396214723159884,0.2167199113207206
0.2167199113207206,0.6484541349870238
0.6484541349870238,0.8708124326560722
0.8708124326560722,0.4297428939889601
0.4297428939889601,0.9361442471899224
0.9361442471899224,0.22835270735677904
0.22835270735677904,0.6731135988865036
0.6731135988865036,0.8405210247837496
0.8405210247837496,0.5120535490184596
0.5120535490184596,0.9544449996721476
0.9544449996721476,0.16609261548279042
0.16609261548279042,0.5290923797178276
0.5290923797178276,0.9517668797497912
0.9517668797497912,0.17536354189954587
0.17536354189954587,0.5524146696750097
0.5524146696750097,0.9445053231789238
0.9445053231789238,0.20022536748259404
0.20022536748259404,0.6117163482503871
0.6117163482503871,0.9073243277783452
0.9073243277783452,0.32121192743969146
0.32121192743969146,0.8328930319208488
0.8328930319208488,0.5316761159204407
0.5316761159204407,0.9511671024583441
0.9511671024583441,0.1774322984186865
0.1774322984186865,0.5575292975648158
0.5575292975648158,0.9423572513008897
0.9423572513008897,0.20750263768621235
0.20750263768621235,0.6281810194108015
0.6281810194108015,0.8922359723239254
0.8922359723239254,0.36729659849770047
0.36729659849770047,0.8877290636175285
0.8877290636175285,0.38072478172436885
0.38072478172436885,0.900654473206248
0.900654473206248,0.3417982936413272
0.3417982936413272,0.8593938808018802
0.8593938808018802,0.4615936668490663
0.4615936668490663,0.9493653226522959
0.9493653226522959,0.18363048196682438
0.18363048196682438,0.5726574531871225
0.5726574531871225,0.9348338169760994
0.9348338169760994,0.23271268716546523
0.23271268716546523,0.6820896209591892
0.6820896209591892,0.8283416731667461
0.8283416731667461,0.5431724684290756
0.5431724684290756,0.9478800470444085
0.9478800470444085,0.18872123041528385
0.18872123041528385,0.5848631154542522
0.5848631154542522,0.9274893212472213
0.9274893212472213,0.256906002438834
0.256906002438834,0.7292582778959755
0.7292582778959755,0.7542232525017757
0.7542232525017757,0.7081154547299382
0.7081154547299382,0.7895479976597449
0.7895479976597449,0.6347386759357075
0.6347386759357075,0.8856497687710928
0.8856497687710928,0.3868676573347861
0.3868676573347861,0.906108099024568
0.906108099024568,0.32499112948340936
0.32499112948340936,0.8380006398187375
0.8380006398187375,0.5185862677817139
0.5185862677817139,0.9536803834827954
0.9536803834827954,0.16874509883589223
0.16874509883589223,0.5358321275371725
0.5358321275371725,0.9500953439901304
0.9500953439901304,0.1811221726363116
0.1811221726363116,0.5665706772444086
0.5665706772444086,0.9380710776372634
0.9380710776372634,0.22191805218211622
0.22191805218211622,0.6596010437376408
0.6596010437376408,0.8576950761206086
0.8576950761206086,0.4662471682228551
0.4662471682228551,0.9506480510456309
0.9506480510456309,0.17922039621911842
0.17922039621911842,0.56192370294905
0.56192370294905,0.9403520381499573
0.9403520381499573,0.21426411513922217
0.21426411513922217,0.6431161156728041
0.6431161156728041,0.876757909800663
0.876757909800663,0.41276428367806745
0.41276428367806745,0.9259295318275934
0.9259295318275934,0.26199100956342547
0.26199100956342547,0.7386035722006049
0.7386035722006049,0.7375210409724829
0.7375210409724829,0.7394899444642297
0.7394899444642297,0.7359022440319871
0.7359022440319871,0.7424175014157701
0.7424175014157701,0.73051294412802
0.73051294412802,0.7520196494916314
0.7520196494916314,0.7123768877518404
0.7123768877518404,0.7827029398365771
0.7827029398365771,0.6497019626256304
0.6497019626256304,0.8693912115146513
0.8693912115146513,0.43376150750891984
0.43376150750891984,0.9382396052697848
0.9382396052697848,0.2213539047847959
0.2213539047847959,0.6584012708334402
0.6584012708334402,0.8591525228617012
0.8591525228617012,0.4622561575303273
0.4622561575303273,0.9495580369984857
0.9495580369984857,0.18296872263366026
0.18296872263366026,0.5710562662350038
0.5710562662350038,0.9357128468497877
0.9357128468497877,0.2297894836440041
0.2297894836440041,0.6760875775693915
0.6760875775693915,0.8365538903983403
0.8365538903983403,0.5223142492365742
0.5223142492365742,0.9530979237534507
0.9530979237534507,0.1707626770929925
0.1707626770929925,0.5409226394832026
0.5409226394832026,0.9486027895469202
0.9486027895469202,0.1862461521449565
0.1862461521449565,0.578953557692509
0.578953557692509,0.9311874024797974
0.9311874024797974,0.24477575946121038
0.24477575946121038,0.7061674424981406
0.7061674424981406,0.792630845197424
0.792630845197424,0.6278826598371376
0.6278826598371376,0.8925278166955795
0.8925278166955795,0.36642170811916996
0.36642170811916996,0.8868391285639231
0.8868391285639231,0.38335796649747544
0.38335796649747544,0.9030275095979124
0.9030275095979124,0.33451291725790355
0.33451291725790355,0.8503855772018503
0.8503855772018503,0.48601839864369817
0.48601839864369817,0.9542532466258214
0.9542532466258214,0.16675823389222041
0.16675823389222041,0.5307887147276255
0.5307887147276255,0.9513788502735078
0.9513788502735078,0.17670225006842707
0.17670225006842707,0.5557281178766758
0.5557281178766758,0.943136519673667
0.943136519673667,0.20486669523836734
0.20486669523836734,0.6222639898462231
0.6222639898462231,0.8978967941258916
0.8978967941258916,0.3502104994769704
0.3502104994769704,0.8692910631362942
0.8692910631362942,0.4340441028268824
0.4340441028268824,0.9383823109793004
0.9383823109793004,0.22087602678611132
0.22087602678611132,0.6573830649452568
0.6573830649452568,0.8603807807174296
0.8603807807174296,0.4588801468378743
0.4588801468378743,0.9485409823220344
0.9485409823220344,0.1864579710183724
0.1864579710183724,0.5794611329571616
0.5794611329571616,0.9308802462938076
0.9308802462938076,0.24578725501146897
0.24578725501146897,0.708135862690213
0.708135862690213,0.7895155473696069
0.7895155473696069,0.6348104567154776
0.6348104567154776,0.8855758577038277
0.8855758577038277,0.38708540539175795
0.38708540539175795,0.9062961243194233
0.9062961243194233,0.3244076147667201
0.3244076147667201,0.8372191404276939
0.8372191404276939,0.5206020200775718
0.5206020200775718,0.9533786268565231
0.9533786268565231,0.16979067511102958
0.16979067511102958,0.5384740827093347
0.5384740827093347,0.9493454257459595
0.9493454257459595,0.18369878953971683
0.18369878953971683,0.5728225390783939
0.5728225390783939,0.9347420732043115
0.9347420732043115,0.2330174397825853
0.2330174397825853,0.6827115939018623
0.6827115939018623,0.8274749285936724
0.8274749285936724,0.5453438537646141
0.5453438537646141,0.9471458314164539
0.9471458314164539,0.19123151280711279
0.19123151280711279,0.5908089214294725
0.5908089214294725,0.9234992859932766
0.9234992859932766,0.26987671519536643
0.26987671519536643,0.7527053058805713
0.7527053058805713,0.7110549084108623
0.7110549084108623,0.7848412539283073
0.7848412539283073,0.6450660574312993
0.6450660574312993,0.8746113049087149
0.8746113049087149,0.4189255342961333
0.4189255342961333,0.9298908764613801
0.9298908764613801,0.24904044716071766
0.24904044716071766,0.7144137368438623
0.7144137368438623,0.7793821829091265
0.7793821829091265,0.6568321762345979
0.6568321762345979,0.8610420136605265
0.8610420136605265,0.4570578979008575
0.4570578979008575,0.947955827813112
0.947955827813112,0.1884619015739895
0.1884619015739895,0.5842461305351826
0.5842461305351826,0.9278878918512231
0.9278878918512231,0.2556036566671831
0.2556036566671831,0.7268330325363929
0.7268330325363929,0.758448681838313
0.758448681838313,0.6998403452300668
0.6998403452300668,0.802443855118012
0.802443855118012,0.605575869395176
0.605575869395176,0.9124212707615494
0.9124212707615494,0.3052512165174977
0.3052512165174977,0.8101185212885664
0.8101185212885664,0.587617240519489
0.587617240519489,0.925674697205525
0.925674697205525,0.2628200192473213
0.2628200192473213,0.7401084087092071
0.7401084087092071,0.7347691768964456
0.7347691768964456,0.7444547162731758
0.7444547162731758,0.7267240262626802
0.7267240262626802,0.7586375447962148
0.7586375447962148,0.6994672900112224
0.6994672900112224,0.8030128968235113
0.8030128968235113,0.6042597642499441
0.6042597642499441,0.913476223953646
0.913476223953646,0.30192291469963123
0.30192291469963123,0.805124088825438
0.805124088825438,0.5993552893984646
0.5993552893984646,0.9172909711098508
0.9172909711098508,0.28981669754335504
0.28981669754335504,0.7862437811873587
0.7862437811873587,0.6420063813345726
0.6420063813345726,0.877966596862193
0.877966596862193,0.40927958132749553
0.40927958132749553,0.9235606575290827
0.9235606575290827,0.2696781310832889
0.2696781310832889,0.752356016189085
0.752356016189085,0.7117288049759256
0.7117288049759256,0.7837528882080418
0.7837528882080418,0.6474300200163311
0.6474300200163311,0.8719699667362997
0.8719699667362997,0.4264584734924691
0.4264584734924691,0.9343400796175588
0.9343400796175588,0.23435201580844434
0.23435201580844434,0.6854269872507586
0.6854269872507586,0.8236562997645888
0.8236562997645888,0.5548420105586935
0.5548420105586935,0.9435107918135021
0.9435107918135021,0.20359903822174885
0.20359903822174885,0.6193995148534638
0.6193995148534638,0.9005411473575334
0.9005411473575334,0.3421451350248108
0.3421451350248108,0.8598126349259995
0.8598126349259995,0.46044319479586804
0.46044319479586804,0.9490226899990017
0.9490226899990017,0.18480634316835062
0.18480634316835062,0.5754943022076131
0.5754943022076131,0.9332283314765888
0.9332283314765888,0.23803647291896166
0.23803647291896166,0.6928529220307811
0.6928529220307811,0.8129256067732037
0.8129256067732037,0.5809362968698771
0.5809362968698771,0.929976386543146
0.929976386543146,0.24875957279844266
0.24875957279844266,0.7138749063651917
0.7138749063651917,0.7802637433122114
0.7802637433122114,0.6549475345852747
0.6549475345852747,0.8632866190291103
0.8632866190291103,0.4508472198994006
0.4508472198994006,0.9457708960760196
0.9457708960760196,0.19592133736824524
0.19592133736824524,0.6017881576805588
0.6017881576805588,0.9154216330519112
0.9154216330519112,0.2957629911472861
0.2957629911472861,0.7956572729009045
0.7956572729009045,0.6210814880666563
0.6210814880666563,0.8989960238056951
0.8989960238056951,0.3468643008112766
0.3468643008112766,0.8654189281618067
0.8654189281618067,0.4449116065149118
0.4449116065149118,0.9434073272103466
0.9434073272103466,0.20394957911299474
0.20394957911299474,0.6201928464778353
0.6201928464778353,0.8998150562842219
0.8998150562842219,0.34436505733545797
0.34436505733545797,0.862471060855294
0.862471060855294,0.45310826876211213
0.45310826876211213,0.9466004523685821
0.9466004523685821,0.19309349730675915
0.19309349730675915,0.5951880826695863
0.5951880826695863,0.9203878544655681
0.9203878544655681,0.27990687794413466
0.27990687794413466,0.7699554473225414
0.7699554473225414,0.6766138956805866
0.6766138956805866,0.8358447716766526
0.8358447716766526,0.524135665269086
0.524135665269086,0.9527747341089111
0.9527747341089111,0.17188105338295048
0.17188105338295048,0.543730995246906
0.543730995246906,0.9476946322090116
0.9476946322090116,0.18935555223252842
0.18935555223252842,0.5863701034121468
0.5863701034121468,0.9265035840037168
0.9265035840037168,0.2601217266181808
0.2601217266181808,0.7351911413247445
0.7351911413247445,0.7436971853018307
0.7436971853018307,0.728136624766187
0.728136624766187,0.7561830592819154
0.7561830592819154,0.7042943173231818
0.7042943173231818,0.7955678378941184
0.7955678378941184,0.6212834752339171
0.6212834752339171,0.898809017186402
0.898809017186402,0.3474342250373174
0.3474342250373174,0.8660844740643378
0.8660844740643378,0.4430518429833222
0.4430518429833222,0.9426113863153825
0.9426113863153825,0.20664351388918523
0.20664351388918523,0.6262583332566525
0.6262583332566525,0.8941047431420229
0.8941047431420229,0.3616831444739077
0.3616831444739077,0.8819174693635691
0.8819174693635691,0.39781115799262223
0.39781115799262223,0.9151094229743103
0.9151094229743103,0.29675351777931225
0.29675351777931225,0.7971991137159778
0.7971991137159778,0.6175896636005904
0.6175896636005904,0.9021796032746259
0.9021796032746259,0.33712098483168257
0.33712098483168257,0.8536570289159924
0.8536570289159924,0.4772200165315554
0.4772200165315554,0.9530176963891375
0.9530176963891375,0.17104037301662678
0.17104037301662678,0.541620853773147
0.541620853773147,0.9483826313091623
0.9483826313091623,0.18700052089183825
0.18700052089183825,0.5807596656180342
0.5807596656180342,0.9300854878833857
0.9300854878833857,0.24840112728826041
0.24840112728826041,0.7131863876956946
0.7131863876956946,0.7813869748668169
0.7813869748668169,0.6525376348336512
0.6525376348336512,0.8661172712447387
0.8661172712447387,0.44296010891989057
0.44296010891989057,0.9425714421536745
0.9425714421536745,0.20677858101386395
0.20677858101386395,0.6265609818904312
0.6265609818904312,0.8938124542363923
0.8938124542363923,0.3625628883933419
0.3625628883933419,0.8828441741492966
0.8828441741492966,0.3951038923821824
0.3951038923821824,0.9129678012373312
0.9129678012373312,0.30352801343939956
0.30352801343939956,0.8075432574582773
0.8075432574582773,0.5936934931052558
0.5936934931052558,0.9214662421159892
0.9214662421159892,0.2764389098103129
0.2764389098103129,0.7640780768012185
0.7640780768012185,0.6886037789283443
0.6886037789283443,0.8191173076724821
0.8191173076724821,0.5659870298655695
0.5659870298655695,0.9383666194179681
0.9383666194179681,0.22092858066383816
0.22092858066383816,0.6574951259150544
0.6574951259150544,0.8602459898956644
0.8602459898956644,0.4592511982388348
0.4592511982388348,0.9486570242922119
0.9486570242922119,0.186060260793444
0.186060260793444,0.5785078293612329
0.5785078293612329,0.9314555091847323
0.9314555091847323,0.24389226852962773
0.24389226852962773,0.7044417301458007
0.7044417301458007,0.7953376716844679
0.7953376716844679,0.6218030199928702
0.6218030199928702,0.8983265729047548
0.8983265729047548,0.34890329583458063
0.34890329583458063,0.8677885824831284
0.8677885824831284,0.43827455383309505
0.43827455383309505,0.9404456827087967
0.9404456827087967,0.21394903422775519
